Version CSV1|Tool WEBBOX|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;;;;Sunny WebBox;Sunny WebBox;SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209)
06.12.2012 12:05;72890.54;1875;16029.45;15655.92;16584;49.99;7;3000;634.84;423.28;2.51;1.26;1.62;5.2;5.2;156;2.87;2.85;2.87;12743;;;;4275;Ok;9626.33;217;2085.71;2039.48;2073;49.99;7;3000;637.6;423.4;2.52;1.27;241.06;242.8;242.26;2.86;2.84;2.87;1603;535;Ok;none;-------;-------;9604.81;221;2091.91;2044.93;2062;49.99;6;3000;639;423.77;2.5;1.25;240.89;242.69;242.13;2.85;2.83;2.85;1597;530;Ok;none;-------;-------;9537.49;219;2085.66;2039.16;2084;49.99;12;3000;617.67;421.77;2.58;1.31;241.04;241.52;240.84;2.9;2.87;2.88;1596;550;Ok;none;-------;-------;9555.84;221;2085.43;2038.3;2070;49.99;7;3000;634.85;423.39;2.52;1.25;239.72;242.77;240.75;2.87;2.85;2.87;1599;527;Ok;none;-------;-------;9573.2;284;2092.5;2044.94;2055;49.99;7;3000;636.91;424;2.47;1.24;240.54;242.41;241.53;2.84;2.83;2.84;1571;523;Ok;none;-------;-------;9526.34;323;2094.88;2041.37;2046;49.99;7;3000;637.62;420.62;2.47;1.25;240.27;242.6;241.94;2.83;2.82;2.83;1576;527;Ok;none;-------;-------;7549.16;192;1745.44;1702.06;2059;49.99;5;3000;640.65;426.23;2.45;1.25;241.01;242.95;242.32;2.85;2.83;2.84;1566;531;Ok;none;-------;-------;7917.37;198;1747.92;1705.67;2135;49.99;10;3000;634.44;423.11;2579;1305;239.96;241.45;240.74;2.97;2.95;2.96;1635;552;Ok;none;-------;-------;1.62;5.2;5.2;156;Ok
06.12.2012 12:10;72892.14;1875;16030.12;15656.58;18154;49.99;6;3000;636.95;425.08;2.74;1.37;1.49;5.5;5.2;170;3.13;3.12;3.13;13945;;;;4669;Ok;9626.53;217;2085.79;2039.57;2268;49.99;4;3000;641.59;427.36;2.73;1.37;241.62;243.49;243.07;3.13;3.1;3.12;1753;583;Ok;none;-------;-------;9605.01;221;2091.99;2045.01;2256;49.99;6;3000;641.46;424.72;2.72;1.37;241.43;243.36;242.93;3.11;3.09;3.11;1746;579;Ok;none;-------;-------;9537.7;219;2085.75;2039.25;2283;49.99;12;3000;617.75;422.17;2.83;1.42;241.57;242.16;241.61;3.16;3.14;3.15;1747;600;Ok;none;-------;-------;9556.04;221;2085.51;2038.39;2266;49.99;5;3000;635.78;423.56;2.75;1.36;240.25;243.44;241.54;3.13;3.12;3.13;1748;576;Ok;none;-------;-------;9573.4;284;2092.59;2045.02;2249;49.99;7;3000;638.37;425.98;2.69;1.34;241.08;243.08;242.33;3.1;3.09;3.1;1719;571;Ok;none;-------;-------;9526.54;323;2094.97;2041.46;2239;49.99;6;3000;641.16;427.26;2.69;1.35;240.82;243.28;242.75;3.08;3.08;3.08;1725;576;Ok;none;-------;-------;7549.36;192;1745.52;1702.14;2253;49.99;6;3000;643.87;426.29;2.66;1.36;241.56;243.62;243.12;3.11;3.08;3.09;1714;580;Ok;none;-------;-------;7917.58;198;1748;1705.75;2340;49.99;8;3000;635.66;423.33;2821;1428;240.49;242.11;241.53;3.24;3.22;3.24;1793;604;Ok;none;-------;-------;1.49;5.5;5.2;170;Ok
06.12.2012 12:15;72893.89;1875;16030.79;15657.25;20043;49.99;6;3000;639.94;425.3;3.01;1.51;1.27;5.8;5.3;188;3.46;3.44;3.45;15401;;;;5144;Ok;9626.74;217;2085.87;2039.65;2505;49.99;8;3000;643.92;429.46;3.01;1.5;241.67;243.46;243.23;3.45;3.43;3.45;1937;644;Ok;none;-------;-------;9605.22;221;2092.08;2045.1;2487;49.99;6;3000;645.29;423.8;2.98;1.5;241.47;243.34;243.09;3.43;3.4;3.43;1925;634;Ok;none;-------;-------;9537.92;219;2085.83;2039.33;2532;49.99;9;3000;625.09;420.53;3.09;1.58;241.62;242.13;241.78;3.5;3.48;3.49;1933;665;Ok;none;-------;-------;9556.26;221;2085.59;2038.47;2496;49.99;8;3000;640.25;423.4;3.01;1.5;240.29;243.42;241.69;3.45;3.43;3.45;1929;634;Ok;none;-------;-------;9573.62;284;2092.67;2045.1;2480;49.99;6;3000;640.83;426.58;2.96;1.48;241.13;243.06;242.49;3.42;3.41;3.42;1897;631;Ok;none;-------;-------;9526.75;323;2095.05;2041.54;2469;49.99;3;3000;641.57;426.7;2.97;1.48;240.86;243.26;242.91;3.4;3.39;3.4;1902;631;Ok;none;-------;-------;7549.57;192;1745.61;1702.22;2484;49.99;6;3000;647.04;428.82;2.93;1.49;241.61;243.6;243.29;3.43;3.4;3.41;1894;638;Ok;none;-------;-------;7917.81;198;1748.08;1705.84;2590;49.99;9;3000;635.59;423.13;3122;1579;240.55;242.11;241.7;3.59;3.57;3.58;1984;667;Ok;none;-------;-------;1.27;5.8;5.3;188;Ok
06.12.2012 12:20;72895.76;1875;16031.45;15657.92;21222;49.99;6;3000;642.1;426.35;3.18;1.6;1.51;6.2;5.3;198;3.66;3.64;3.65;16304;;;;5443;Ok;9626.98;217;2085.96;2039.73;2653;49.99;6;3000;643.91;429.18;3.19;1.59;241.95;243.73;243.56;3.65;3.63;3.65;2050;681;Ok;none;-------;-------;9605.45;221;2092.16;2045.18;2633;49.99;5;3000;645.36;423.75;3.16;1.59;241.75;243.6;243.42;3.62;3.6;3.62;2037;671;Ok;none;-------;-------;9538.15;219;2085.91;2039.41;2683;49.99;7;3000;630.32;421.01;3.25;1.68;241.89;242.4;242.09;3.71;3.69;3.69;2045;706;Ok;none;-------;-------;9556.49;221;2085.68;2038.55;2641;49.99;7;3000;642.13;427.95;3.18;1.57;240.57;243.69;242.03;3.64;3.63;3.64;2041;670;Ok;none;-------;-------;9573.85;284;2092.75;2045.19;2620;49.99;8;3000;644.72;426.59;3.11;1.57;241.41;243.32;242.82;3.61;3.6;3.61;2005;667;Ok;none;-------;-------;9526.98;323;2095.13;2041.62;2610;49.99;6;3000;647.44;426.87;3.11;1.56;241.14;243.52;243.25;3.59;3.59;3.59;2013;667;Ok;none;-------;-------;7549.8;192;1745.69;1702.31;2628;49.99;5;3000;647.1;432.43;3.1;1.56;241.89;243.87;243.62;3.62;3.6;3.6;2005;672;Ok;none;-------;-------;7918.05;198;1748.17;1705.92;2754;49.99;9;3000;635.87;423.08;3317;1677;240.84;242.37;242.03;3.81;3.79;3.8;2108;709;Ok;none;-------;-------;1.51;6.2;5.3;198;Ok
06.12.2012 12:25;72898.1;1875;16032.12;15658.58;23608;49.99;7;3000;644.19;428.23;3.52;1.77;1.72;6.5;5.4;222;4.07;4.04;4.06;18117;;;;6050;Ok;9627.27;217;2086.04;2039.82;2946;49.99;6;3000;648.73;430.09;3.51;1.76;242.14;244.09;243.57;4.05;4.02;4.05;2277;757;Ok;none;-------;-------;9605.74;221;2092.24;2045.26;2925;49.99;7;3000;646.14;429.63;3.49;1.74;241.95;243.97;243.44;4.02;3.99;4.02;2252;745;Ok;none;-------;-------;9538.45;219;2086;2039.5;2999;49.99;7;3000;634.03;421.11;3.6;1.88;242.11;242.77;242.12;4.15;4.11;4.13;2281;790;Ok;none;-------;-------;9556.78;221;2085.76;2038.64;2938;49.99;7;3000;642.16;429.74;3.53;1.74;240.78;244.06;242.05;4.05;4.03;4.05;2269;745;Ok;none;-------;-------;9574.14;284;2092.84;2045.27;2914;49.99;6;3000;644.77;431.11;3.46;1.72;241.62;243.69;242.85;4.01;3.99;4.01;2228;740;Ok;none;-------;-------;9527.27;323;2095.22;2041.71;2901;49.99;7;3000;647.53;427.98;3.45;1.73;241.35;243.89;243.28;3.99;3.98;3.98;2235;739;Ok;none;-------;-------;7550.09;192;1745.77;1702.39;2921;49.99;8;3000;652.88;432.66;3.42;1.73;242.1;244.24;243.65;4.02;3.99;4;2231;747;Ok;none;-------;-------;7918.35;198;1748.25;1706;3064;49.99;8;3000;637.32;423.54;3678;1860;241.05;242.75;242.06;4.24;4.21;4.23;2344;787;Ok;none;-------;-------;1.72;6.5;5.4;222;Ok
06.12.2012 12:30;72901.26;1875;16032.79;15659.25;31400;49.98;7;3000;646.56;429.73;4.65;2.34;2.02;7.2;5.5;296;5.4;5.36;5.39;24063;;;;8041;Ok;9627.67;217;2086.12;2039.9;3928;49.98;8;3000;650.34;430.73;4.65;2.34;242.53;244.58;243.85;5.39;5.34;5.4;3026;1006;Ok;none;-------;-------;9606.14;221;2092.33;2045.35;3893;49.98;9;3000;650.31;429.84;4.61;2.31;242.32;244.44;243.71;5.34;5.3;5.35;2995;991;Ok;none;-------;-------;9538.84;219;2086.08;2039.58;3985;49.98;9;3000;640.57;424.92;4.73;2.47;242.49;243.26;242.43;5.49;5.45;5.48;3028;1049;Ok;none;-------;-------;9557.18;221;2085.84;2038.72;3909;49.98;8;3000;645.16;429.65;4.67;2.3;241.17;244.57;242.32;5.38;5.35;5.38;3011;988;Ok;none;-------;-------;9574.53;284;2092.92;2045.35;3886;49.98;7;3000;645.43;432.85;4.6;2.28;242.02;244.18;243.13;5.34;5.31;5.34;2966;984;Ok;none;-------;-------;9527.66;323;2095.3;2041.79;3866;49.98;7;3000;647.43;428.93;4.59;2.3;241.73;244.39;243.58;5.31;5.29;5.3;2974;985;Ok;none;-------;-------;7550.48;192;1745.86;1702.47;3880;49.98;7;3000;651.74;433.01;4.54;2.31;242.51;244.74;243.94;5.32;5.29;5.31;2955;998;Ok;none;-------;-------;7918.76;198;1748.33;1706.09;4053;49.98;7;3000;641.56;427.98;4846;2431;241.44;243.26;242.37;5.59;5.55;5.58;3108;1040;Ok;none;-------;-------;2.02;7.2;5.5;296;Ok
06.12.2012 12:35;72905.05;1875;16033.45;15659.92;40262;50;9;3000;644.71;428.44;5.98;3.01;2.1;8.5;5.7;375;6.9;6.87;6.89;30808;;;;10298;Ok;9628.14;217;2086.21;2039.98;5054;50;11;3000;645.51;429.24;6.01;3.01;243.09;244.95;244.42;6.91;6.87;6.92;3880;1290;Ok;none;-------;-------;9606.61;221;2092.41;2045.43;5012;50;10;3000;645.38;430.21;5.97;2.96;242.86;244.8;244.28;6.86;6.82;6.87;3852;1273;Ok;none;-------;-------;9539.32;219;2086.16;2039.66;5083;50;13;3000;638.54;422.11;6.04;3.16;243.04;243.63;243.04;6.99;6.94;6.97;3854;1331;Ok;none;-------;-------;9557.65;221;2085.93;2038.8;5013;50;6;3000;642.1;429.73;6;2.95;241.75;244.97;242.92;6.88;6.85;6.88;3853;1267;Ok;none;-------;-------;9575;284;2093;2045.44;4997;50;9;3000;644.71;428.81;5.92;2.95;242.6;244.56;243.72;6.85;6.82;6.84;3815;1263;Ok;none;-------;-------;9528.13;323;2095.38;2041.87;4977;50;9;3000;647.5;426.93;5.91;2.97;242.27;244.76;244.17;6.82;6.8;6.8;3824;1269;Ok;none;-------;-------;7550.95;192;1745.94;1702.56;4952;50;11;3000;652.57;431.87;5.77;2.97;243.09;245.11;244.53;6.78;6.74;6.76;3767;1280;Ok;none;-------;-------;7919.25;198;1748.42;1706.17;5174;50;8;3000;641.44;428.68;6179;3092;242.1;243.67;242.98;7.12;7.08;7.11;3963;1325;Ok;none;-------;-------;2.1;8.5;5.7;375;Ok
06.12.2012 12:40;72909.56;1875;16034.12;15660.58;48546;49.97;11;3000;638.95;425.42;7.26;3.65;1.6;9.9;6;456;8.32;8.28;8.3;37112;;;;12411;Ok;9628.71;217;2086.29;2040.07;6111;49.97;13;3000;641.4;429.23;7.3;3.63;243.24;245.12;244.72;8.35;8.31;8.35;4683;1558;Ok;none;-------;-------;9607.18;221;2092.49;2045.51;6059;49.98;11;3000;641.3;426.16;7.26;3.61;243.02;244.98;244.59;8.29;8.24;8.29;4652;1536;Ok;none;-------;-------;9539.87;219;2086.25;2039.75;6087;49.97;12;3000;626.69;421.03;7.35;3.8;243.16;243.82;243.34;8.36;8.31;8.33;4607;1600;Ok;none;-------;-------;9558.21;221;2086.01;2038.89;6048;49.98;12;3000;640.98;424.73;7.25;3.61;241.94;245.17;243.25;8.29;8.27;8.29;4647;1530;Ok;none;-------;-------;9575.57;284;2093.09;2045.52;6043;49.98;11;3000;639.92;425.81;7.21;3.59;242.79;244.76;244.05;8.28;8.24;8.26;4610;1526;Ok;none;-------;-------;9528.7;323;2095.47;2041.96;6022;49.98;9;3000;641.88;426.78;7.21;3.59;242.42;244.95;244.52;8.24;8.23;8.22;4624;1530;Ok;none;-------;-------;7551.5;192;1746.02;1702.64;5968;49.98;13;3000;643.05;426.24;7.06;3.62;243.29;245.3;244.85;8.16;8.13;8.14;4535;1542;Ok;none;-------;-------;7919.82;198;1748.5;1706.25;6208;49.98;11;3000;636.39;423.39;7471;3754;242.36;243.91;243.33;8.55;8.51;8.53;4754;1589;Ok;none;-------;-------;1.6;9.9;6;456;Ok
06.12.2012 12:45;72913.93;1875;16034.78;15661.25;54642;49.98;10;3000;632.91;421.06;8.24;4.15;1.72;11.7;6.2;511;9.36;9.32;9.34;41738;;;;13979;Ok;9629.26;217;2086.37;2040.15;6888;49.98;12;3000;633.43;422.96;8.33;4.16;243.49;245.47;244.81;9.4;9.36;9.4;5274;1757;Ok;none;-------;-------;9607.73;221;2092.58;2045.6;6865;49.98;11;3000;635.16;423.74;8.28;4.1;243.28;245.34;244.7;9.38;9.33;9.38;5260;1738;Ok;none;-------;-------;9540.41;219;2086.33;2039.83;6713;49.98;10;3000;630.58;417.13;8.04;4.25;243.42;244.21;243.49;9.21;9.16;9.18;5067;1773;Ok;none;-------;-------;9558.76;221;2086.09;2038.97;6813;49.98;11;3000;632.24;419.89;8.28;4.11;242.25;245.55;243.4;9.33;9.3;9.32;5233;1723;Ok;none;-------;-------;9576.12;284;2093.17;2045.6;6836;49.98;13;3000;632.53;420.23;8.24;4.11;243.07;245.12;244.17;9.36;9.31;9.33;5209;1725;Ok;none;-------;-------;9529.24;323;2095.55;2042.04;6840;49.98;12;3000;635.21;420.84;8.27;4.13;242.68;245.31;244.68;9.35;9.34;9.32;5249;1738;Ok;none;-------;-------;7552.04;192;1746.11;1702.72;6717;49.98;6;3000;633.59;421.48;8.07;4.13;243.57;245.65;244.95;9.23;9.2;9.19;5109;1740;Ok;none;-------;-------;7920.38;198;1748.58;1706.34;6970;49.98;11;3000;630.56;422.26;8466;4228;242.7;244.31;243.48;9.65;9.6;9.61;5337;1785;Ok;none;-------;-------;1.72;11.7;6.2;511;Ok
06.12.2012 12:50;72918.46;1875;16035.45;15661.92;52233;49.97;11;3000;632.57;420.48;7.88;3.98;1.53;12.4;6.3;494;8.94;8.9;8.93;39891;;;;13369;Ok;9629.83;217;2086.46;2040.23;6587;49.97;13;3000;631.65;422.83;7.99;3.98;243.5;245.63;244.73;8.99;8.94;8.99;5048;1681;Ok;none;-------;-------;9608.3;221;2092.66;2045.68;6549;49.98;11;3000;632.56;423.76;7.94;3.91;243.28;245.49;244.59;8.94;8.9;8.95;5019;1658;Ok;none;-------;-------;9540.97;219;2086.41;2039.91;6480;49.97;10;3000;627.28;416.65;7.81;4.1;243.43;244.42;243.43;8.89;8.83;8.86;4897;1707;Ok;none;-------;-------;9559.32;221;2086.18;2039.05;6525;49.98;10;3000;630.32;417.2;7.95;3.95;242.3;245.7;243.35;8.94;8.9;8.93;5009;1649;Ok;none;-------;-------;9576.68;284;2093.25;2045.69;6534;49.97;9;3000;632.04;420.27;7.88;3.93;243.07;245.28;244.07;8.95;8.9;8.92;4981;1650;Ok;none;-------;-------;9529.81;323;2095.63;2042.12;6517;49.97;12;3000;634.44;420.47;7.89;3.94;242.68;245.46;244.51;8.91;8.89;8.89;5003;1655;Ok;none;-------;-------;7552.59;192;1746.19;1702.81;6377;49.97;13;3000;642.2;419.86;7.52;3.96;243.55;245.8;244.85;8.74;8.69;8.71;4830;1664;Ok;none;-------;-------;7920.96;198;1748.67;1706.42;6664;49.98;11;3000;630.1;422.8;8102;4034;242.7;244.5;243.42;9.2;9.15;9.17;5104;1705;Ok;none;-------;-------;1.53;12.4;6.3;494;Ok
06.12.2012 12:55;72923.18;1875;16036.12;15662.58;52560;49.98;12;3000;629.71;419.04;7.96;4.02;2.12;13.1;6.4;490;9;8.95;8.98;40122;;;;13472;Ok;9630.43;217;2086.54;2040.32;6633;49.98;13;3000;631.03;422.9;8.05;4;243.54;245.83;244.8;9.06;9;9.05;5077;1692;Ok;none;-------;-------;9608.89;221;2092.74;2045.76;6613;49.98;13;3000;632.25;418.71;8.02;4;243.34;245.7;244.68;9.03;8.98;9.03;5070;1675;Ok;none;-------;-------;9541.55;219;2086.5;2040;6416;49.98;13;3000;629.75;414.62;7.68;4.11;243.46;244.63;243.54;8.8;8.74;8.77;4835;1701;Ok;none;-------;-------;9559.91;221;2086.26;2039.14;6581;49.98;12;3000;630.63;416.96;8.01;3.99;242.39;245.91;243.47;9.01;8.97;9;5051;1663;Ok;none;-------;-------;9577.28;284;2093.34;2045.77;6611;49.98;13;3000;630.7;420.27;7.99;3.98;243.13;245.5;244.17;9.05;8.99;9.02;5038;1671;Ok;none;-------;-------;9530.4;323;2095.72;2042.21;6587;49.98;13;3000;630.47;420.29;8.01;3.98;242.74;245.68;244.64;9;8.98;8.98;5051;1672;Ok;none;-------;-------;7553.17;192;1746.27;1702.89;6403;49.98;13;3000;624.03;419.87;7.79;4;243.6;246.01;244.94;8.79;8.74;8.75;4858;1679;Ok;none;-------;-------;7921.56;198;1748.75;1706.5;6716;49.98;13;3000;628.82;418.75;8178;4106;242.79;244.74;243.54;9.28;9.22;9.24;5142;1719;Ok;none;-------;-------;2.12;13.1;6.4;490;Ok
