Version CSV1|Tool WEBBOX|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;;;;Sunny WebBox;Sunny WebBox;SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209)
04.01.2013 11:20;78478.22;2107;17927.21;17376.26;5583;49.99;12;3000;598.03;396.21;923;476;3.35;8;9.1;57;0.96;0.96;0.96;4418;;;;1509;Ok;10326.37;246;2324.27;2256.07;697;49.99;12;3000;600.02;397.76;941;479;241.59;243.7;243.12;0.95;0.96;0.96;565;191;Ok;none;-------;-------;10301.67;250;2329.96;2260.74;695;49.99;12;3000;599.36;396.52;927;469;241.42;243.64;243.03;0.95;0.96;0.96;556;186;Ok;none;-------;-------;10242.38;248;2323.03;2254.3;706;49.99;12;3000;590.23;395.39;937;488;241.58;242.48;241.77;0.97;0.98;0.98;553;193;Ok;none;-------;-------;10245.25;250;2315.93;2252.59;701;49.99;12;3000;597.73;394.02;930;471;240.26;243.6;241.62;0.96;0.97;0.97;556;185;Ok;none;-------;-------;10254.23;313;2332;2260.36;684;49.99;14;3000;598.59;395.77;905;469;241.02;243.29;242.3;0.94;0.95;0.94;542;186;Ok;none;-------;-------;10205.2;352;2330.41;2256.17;676;49.99;13;3000;598.71;395.86;901;470;240.8;243.49;242.78;0.93;0.93;0.93;540;186;Ok;none;-------;-------;8226.66;221;1984.47;1914.82;697;49.99;12;3000;601.62;397.74;887;470;241.5;243.83;243.14;0.96;0.96;0.96;534;187;Ok;none;-------;-------;8676.48;227;1987.15;1921.21;727;49.99;12;3000;598;396.67;957;492;240.31;242.38;241.63;1;1.01;1.01;572;195;Ok;none;-------;-------;3.35;8;9.1;57;Ok
04.01.2013 11:25;78478.73;2107;17927.87;17376.93;5888;49.99;12;3000;600.33;397.26;970;500;3.7;8;9.2;61;1.01;1.02;1.02;4657;;;;1587;Ok;10326.44;246;2324.35;2256.16;737;49.99;12;3000;602.83;398.48;989;505;241.83;243.9;243.35;1.01;1.02;1.02;596;201;Ok;none;-------;-------;10301.73;250;2330.05;2260.82;735;49.99;12;3000;602.38;398.74;973;493;241.66;243.84;243.26;1.01;1.01;1.01;586;196;Ok;none;-------;-------;10242.44;248;2323.11;2254.38;745;49.99;12;3000;592.62;395.56;986;514;241.81;242.68;241.99;1.02;1.03;1.03;584;203;Ok;none;-------;-------;10245.31;250;2316.01;2252.67;738;49.99;11;3000;599.91;396.39;975;493;240.49;243.79;241.85;1.01;1.02;1.03;584;195;Ok;none;-------;-------;10254.29;313;2332.08;2260.44;722;49.99;12;3000;599.57;395.72;954;495;241.26;243.48;242.53;0.99;1;0.99;572;195;Ok;none;-------;-------;10205.26;352;2330.49;2256.25;716;49.99;13;3000;601.14;397.29;950;494;241.04;243.69;243.01;0.99;0.99;0.99;571;196;Ok;none;-------;-------;8226.72;221;1984.55;1914.91;733;49.99;12;3000;603.16;399.01;935;492;241.73;244.03;243.37;1;1.01;1.01;563;196;Ok;none;-------;-------;8676.54;227;1987.23;1921.29;762;49.99;12;3000;601.06;396.93;1000;517;240.55;242.58;241.87;1.05;1.06;1.06;601;205;Ok;none;-------;-------;3.7;8;9.2;61;Ok
04.01.2013 11:30;78479.24;2107;17928.54;17377.59;5362;49.98;12;3000;595.74;394.36;890;460;2.85;8.1;9.1;55;0.92;0.92;0.93;4247;;;;1450;Ok;10326.5;246;2324.43;2256.24;672;49.98;12;3000;597.4;396.1;911;465;241.66;243.74;243.24;0.92;0.93;0.93;545;184;Ok;none;-------;-------;10301.79;250;2330.13;2260.91;669;49.98;12;3000;598.59;394.75;893;455;241.51;243.69;243.16;0.92;0.92;0.92;535;179;Ok;none;-------;-------;10242.51;248;2323.19;2254.47;678;49.98;12;3000;588.78;393.18;903;471;241.66;242.53;241.89;0.93;0.94;0.94;532;185;Ok;none;-------;-------;10245.38;250;2316.1;2252.76;673;49.98;12;3000;594.31;393.21;896;453;240.34;243.63;241.74;0.93;0.93;0.94;533;178;Ok;none;-------;-------;10254.35;313;2332.16;2260.52;656;49.98;13;3000;594.83;393.66;875;454;241.11;243.34;242.43;0.9;0.91;0.91;521;179;Ok;none;-------;-------;10205.33;352;2330.58;2256.34;650;49.98;13;3000;595.89;394.12;874;456;240.89;243.53;242.91;0.9;0.9;0.9;521;179;Ok;none;-------;-------;8226.78;221;1984.63;1914.99;669;49.98;12;3000;598.91;395.05;855;454;241.59;243.88;243.27;0.92;0.92;0.92;512;179;Ok;none;-------;-------;8676.61;227;1987.31;1921.37;695;49.98;12;3000;597.27;394.83;916;473;240.39;242.42;241.76;0.96;0.96;0.96;548;187;Ok;none;-------;-------;2.85;8.1;9.1;55;Ok
04.01.2013 11:35;78479.8;2107;17929.21;17378.26;7374;49.99;12;3000;604.79;401.2;1194;612;3.11;8.1;9.1;76;1.27;1.27;1.27;5779;;;;1960;Ok;10326.57;246;2324.52;2256.32;927;49.99;12;3000;607.49;403.53;1221;619;241.86;244.08;243.4;1.27;1.27;1.28;741;249;Ok;none;-------;-------;10301.86;250;2330.21;2260.99;924;49.99;12;3000;606;401.89;1208;608;241.7;244.03;243.33;1.27;1.27;1.27;732;244;Ok;none;-------;-------;10242.58;248;2323.28;2254.55;924;49.99;12;3000;597.2;399.93;1207;623;241.86;242.86;242.06;1.27;1.28;1.28;721;248;Ok;none;-------;-------;10245.45;250;2316.18;2252.84;923;49.99;12;3000;604.94;399.07;1198;607;240.54;244;241.92;1.27;1.27;1.28;725;242;Ok;none;-------;-------;10254.42;313;2332.25;2260.61;912;49.99;14;3000;604.75;400.58;1174;604;241.31;243.68;242.6;1.26;1.26;1.25;710;241;Ok;none;-------;-------;10205.39;352;2330.66;2256.42;906;49.99;13;3000;604.83;400.74;1184;609;241.08;243.87;243.07;1.25;1.25;1.25;716;244;Ok;none;-------;-------;8226.85;221;1984.72;1915.07;917;49.99;12;3000;607.88;402.61;1147;605;241.78;244.22;243.44;1.26;1.26;1.26;697;243;Ok;none;-------;-------;8676.68;227;1987.4;1921.46;941;49.99;12;3000;605.3;401.31;1217;622;240.59;242.77;241.93;1.3;1.3;1.3;737;249;Ok;none;-------;-------;3.11;8.1;9.1;76;Ok
04.01.2013 11:40;78480.29;2107;17929.87;17378.93;6027;49.99;12;3000;599.47;397.19;992;511;3.64;8.3;9.2;62;1.03;1.04;1.04;4755;;;;1622;Ok;10326.63;246;2324.6;2256.41;756;49.99;12;3000;602.02;399.26;1013;516;241.9;244.11;243.51;1.03;1.04;1.05;609;206;Ok;none;-------;-------;10301.92;250;2330.3;2261.07;755;49.99;12;3000;601.27;398.11;1002;507;241.76;244.07;243.44;1.03;1.04;1.04;602;202;Ok;none;-------;-------;10242.64;248;2323.36;2254.63;758;49.99;12;3000;591.47;395.58;1005;521;241.91;242.91;242.17;1.04;1.05;1.05;594;206;Ok;none;-------;-------;10245.51;250;2316.26;2252.92;755;49.99;12;3000;599.43;395.77;996;505;240.6;244.03;242.03;1.04;1.04;1.05;597;200;Ok;none;-------;-------;10254.48;313;2332.33;2260.69;742;49.99;13;3000;599.33;395.95;975;506;241.37;243.72;242.72;1.02;1.02;1.02;584;200;Ok;none;-------;-------;10205.45;352;2330.74;2256.5;738;49.99;13;3000;599.42;396.84;979;508;241.13;243.91;243.18;1.02;1.02;1.01;586;201;Ok;none;-------;-------;8226.91;221;1984.8;1915.16;749;49.99;12;3000;602.25;398.44;954;504;241.83;244.25;243.55;1.03;1.03;1.03;574;200;Ok;none;-------;-------;8676.74;227;1987.48;1921.54;774;49.99;12;3000;600.64;397.63;1015;523;240.65;242.81;242.04;1.06;1.07;1.07;609;207;Ok;none;-------;-------;3.64;8.3;9.2;62;Ok
04.01.2013 11:45;78480.69;2107;17930.54;17379.59;5520;49.98;12;3000;596.75;395.16;917;473;3.75;8.2;9.2;57;0.95;0.95;0.95;4375;;;;1491;Ok;10326.68;246;2324.68;2256.49;693;49.98;12;3000;598.44;396.69;938;478;242.01;244.01;243.47;0.95;0.95;0.96;561;189;Ok;none;-------;-------;10301.97;250;2330.38;2261.16;692;49.98;11;3000;600.11;395.54;923;470;241.86;243.96;243.4;0.95;0.95;0.95;554;185;Ok;none;-------;-------;10242.69;248;2323.44;2254.72;696;49.98;12;3000;588.27;394.68;931;484;242.02;242.81;242.14;0.96;0.97;0.96;547;190;Ok;none;-------;-------;10245.56;250;2316.35;2253.01;691;49.98;12;3000;596.16;394.52;920;465;240.71;243.93;242.01;0.95;0.95;0.96;548;183;Ok;none;-------;-------;10254.53;313;2332.41;2260.77;676;49.98;13;3000;597.53;393.99;898;467;241.46;243.61;242.67;0.93;0.93;0.93;536;184;Ok;none;-------;-------;10205.5;352;2330.83;2256.59;672;49.98;13;3000;596.43;394.61;902;470;241.22;243.79;243.13;0.93;0.93;0.93;538;185;Ok;none;-------;-------;8226.96;221;1984.88;1915.24;688;49.98;12;3000;599.68;395.64;883;466;241.94;244.15;243.51;0.94;0.95;0.95;529;184;Ok;none;-------;-------;8676.79;227;1987.56;1921.62;712;49.98;11;3000;597.4;395.64;941;485;240.74;242.7;242;0.98;0.99;0.98;562;191;Ok;none;-------;-------;3.75;8.2;9.2;57;Ok
04.01.2013 11:50;78481.03;2107;17931.21;17380.26;4641;49.99;11;3000;591.5;391.43;781;405;3.11;8.1;9.1;48;0.8;0.8;0.8;3692;;;;1265;Ok;10326.72;246;2324.77;2256.57;583;49.99;12;3000;593.97;393.6;800;409;241.92;243.91;243.45;0.8;0.8;0.81;475;161;Ok;none;-------;-------;10302.02;250;2330.46;2261.24;581;49.99;11;3000;593.4;392.99;790;400;241.77;243.85;243.36;0.8;0.8;0.8;468;157;Ok;none;-------;-------;10242.73;248;2323.53;2254.8;589;49.99;12;3000;585.5;390.93;793;416;241.92;242.7;242.1;0.81;0.82;0.82;464;162;Ok;none;-------;-------;10245.6;250;2316.43;2253.09;582;49.99;11;3000;590.36;390.2;784;398;240.62;243.82;241.97;0.8;0.8;0.81;462;155;Ok;none;-------;-------;10254.57;313;2332.5;2260.86;562;49.99;13;3000;591.58;389.2;762;401;241.37;243.5;242.64;0.77;0.78;0.77;450;155;Ok;none;-------;-------;10205.54;352;2330.91;2256.67;560;49.99;13;3000;592.09;391.11;764;402;241.13;243.69;243.1;0.77;0.77;0.77;452;157;Ok;none;-------;-------;8227.01;221;1984.97;1915.32;580;49.99;12;3000;593.39;392.36;751;397;241.84;244.04;243.47;0.8;0.8;0.8;445;155;Ok;none;-------;-------;8676.84;227;1987.65;1921.71;604;49.99;11;3000;591.75;391.1;806;417;240.65;242.59;241.96;0.83;0.84;0.83;476;163;Ok;none;-------;-------;3.11;8.1;9.1;48;Ok
04.01.2013 11:55;78481.47;2107;17931.87;17380.93;4297;50;11;3000;589.2;389.84;726;378;2.66;8;9.1;44;0.74;0.74;0.74;3425;;;;1176;Ok;10326.78;246;2324.85;2256.66;540;50;11;3000;590.55;392.04;748;382;242.11;243.91;243.63;0.74;0.74;0.75;441;149;Ok;none;-------;-------;10302.07;250;2330.55;2261.32;538;50;12;3000;590.79;390.57;734;374;241.96;243.85;243.54;0.74;0.74;0.74;434;146;Ok;none;-------;-------;10242.79;248;2323.61;2254.88;547;50;12;3000;583.43;389.08;738;389;242.11;242.7;242.28;0.75;0.76;0.76;431;151;Ok;none;-------;-------;10245.66;250;2316.51;2253.17;540;50;11;3000;586.33;388.25;732;372;240.81;243.82;242.16;0.74;0.74;0.75;429;144;Ok;none;-------;-------;10254.63;313;2332.58;2260.94;520;50;13;3000;591.57;388.51;707;374;241.55;243.5;242.82;0.71;0.72;0.72;418;145;Ok;none;-------;-------;10205.6;352;2330.99;2256.75;516;50;13;3000;587.27;389.96;713;374;241.32;243.69;243.28;0.71;0.71;0.71;419;146;Ok;none;-------;-------;8227.06;221;1985.05;1915.41;537;50;11;3000;592.84;389.98;695;371;242.03;244.04;243.66;0.73;0.74;0.74;411;144;Ok;none;-------;-------;8676.89;227;1987.73;1921.79;559;50;12;3000;590.82;390.33;748;389;240.83;242.59;242.14;0.77;0.78;0.77;442;151;Ok;none;-------;-------;2.66;8;9.1;44;Ok
04.01.2013 12:00;78481.94;2107;17932.54;17381.59;5479;50;12;3000;596.57;395.46;907;468;3.04;8.1;9.2;56;0.94;0.94;0.95;4326;;;;1476;Ok;10326.84;246;2324.93;2256.74;687;50;12;3000;599.23;398.02;925;471;242.54;244.21;244.17;0.93;0.94;0.95;554;187;Ok;none;-------;-------;10302.13;250;2330.63;2261.41;685;50;12;3000;600.37;395.92;911;464;242.39;244.15;244.08;0.93;0.94;0.94;546;183;Ok;none;-------;-------;10242.85;248;2323.69;2254.97;693;50;12;3000;588.48;393.86;921;481;242.55;243.01;242.83;0.95;0.96;0.96;541;189;Ok;none;-------;-------;10245.71;250;2316.6;2253.26;688;50;11;3000;595.79;394.09;912;462;241.25;244.14;242.7;0.94;0.94;0.96;543;181;Ok;none;-------;-------;10254.68;313;2332.66;2261.02;670;50;13;3000;598.22;394.99;887;462;241.99;243.81;243.36;0.92;0.92;0.92;530;182;Ok;none;-------;-------;10205.65;352;2331.08;2256.84;665;50;13;3000;592.79;394.17;898;466;241.77;244;243.83;0.91;0.92;0.92;532;183;Ok;none;-------;-------;8227.12;221;1985.13;1915.49;682;50;12;3000;599.93;396.47;871;459;242.49;244.37;244.22;0.93;0.94;0.94;522;181;Ok;none;-------;-------;8676.96;227;1987.81;1921.87;709;50;12;3000;597.81;396.17;934;482;241.27;242.9;242.68;0.97;0.98;0.98;558;190;Ok;none;-------;-------;3.04;8.1;9.2;56;Ok
04.01.2013 12:05;78482.71;2107;17933.21;17382.26;6611;49.99;11;3000;602.45;398.89;1077;554;3.38;8.3;9.3;69;1.13;1.14;1.14;5195;;;;1767;Ok;10326.93;246;2325.02;2256.82;828;49.99;11;3000;605.51;400.51;1096;559;242.64;244.51;244.19;1.13;1.13;1.14;664;224;Ok;none;-------;-------;10302.23;250;2330.71;2261.49;825;49.99;12;3000;605.16;400.53;1082;547;242.48;244.45;244.11;1.13;1.13;1.13;655;219;Ok;none;-------;-------;10242.94;248;2323.78;2255.05;832;49.99;12;3000;595.28;398.26;1089;566;242.63;243.3;242.85;1.14;1.15;1.15;648;225;Ok;none;-------;-------;10245.81;250;2316.68;2253.34;831;49.99;11;3000;602.27;398.23;1086;549;241.35;244.44;242.73;1.14;1.14;1.15;654;218;Ok;none;-------;-------;10254.78;313;2332.75;2261.11;815;49.99;11;3000;602.48;397.46;1061;549;242.09;244.1;243.39;1.12;1.12;1.12;639;218;Ok;none;-------;-------;10205.75;352;2331.16;2256.92;806;49.99;12;3000;602.1;398.18;1062;550;241.86;244.29;243.86;1.1;1.11;1.11;640;219;Ok;none;-------;-------;8227.22;221;1985.22;1915.57;823;49.99;10;3000;605.48;399.81;1037;547;242.59;244.66;244.24;1.13;1.13;1.13;628;218;Ok;none;-------;-------;8677.05;227;1987.9;1921.96;851;49.99;11;3000;601.36;398.17;1109;570;241.38;243.2;242.71;1.17;1.18;1.17;667;226;Ok;none;-------;-------;3.38;8.3;9.3;69;Ok
04.01.2013 12:10;78483.58;2107;17933.87;17382.93;10807;49.97;12;3000;614.7;408.77;1701;865;2.45;8.7;9.4;111;1.85;1.85;1.85;8369;;;;2828;Ok;10327.04;246;2325.1;2256.91;1353;49.97;12;3000;616.69;410.94;1717;870;242.72;244.77;244.28;1.85;1.85;1.86;1059;357;Ok;none;-------;-------;10302.34;250;2330.8;2261.57;1350;49.97;12;3000;616.23;409.62;1716;859;242.56;244.71;244.19;1.85;1.85;1.85;1057;351;Ok;none;-------;-------;10243.05;248;2323.86;2255.13;1346;49.97;12;3000;607.14;406.96;1702;881;242.7;243.56;242.94;1.85;1.85;1.85;1033;358;Ok;none;-------;-------;10245.92;250;2316.76;2253.42;1355;49.97;12;3000;614.46;408.24;1717;859;241.43;244.71;242.81;1.86;1.86;1.87;1055;350;Ok;none;-------;-------;10254.89;313;2332.83;2261.19;1347;49.97;13;3000;614.61;407.4;1690;860;242.19;244.39;243.49;1.85;1.85;1.85;1039;350;Ok;none;-------;-------;10205.86;352;2331.24;2257;1335;49.97;12;3000;614.86;407.93;1686;862;241.93;244.56;243.94;1.83;1.83;1.83;1037;351;Ok;none;-------;-------;8227.32;221;1985.3;1915.66;1344;49.97;12;3000;618.06;410.22;1655;856;242.67;244.94;244.34;1.84;1.84;1.84;1023;351;Ok;none;-------;-------;8677.17;227;1987.98;1922.04;1377;49.97;12;3000;615.6;408.9;1732;880;241.48;243.48;242.82;1.89;1.9;1.9;1066;360;Ok;none;-------;-------;2.45;8.7;9.4;111;Ok
04.01.2013 12:15;78484.42;2107;17934.54;17383.59;9451;49.98;11;3000;613.31;406.85;1496;763;2.86;8.9;9.5;97;1.62;1.62;1.62;7342;;;;2481;Ok;10327.15;246;2325.18;2256.99;1178;49.98;11;3000;615.75;408.95;1508;763;242.87;244.78;244.43;1.6;1.61;1.62;928;312;Ok;none;-------;-------;10302.44;250;2330.88;2261.66;1176;49.98;11;3000;615.72;407.49;1499;754;242.71;244.73;244.35;1.61;1.61;1.61;923;307;Ok;none;-------;-------;10243.16;248;2323.94;2255.22;1191;49.98;11;3000;605.14;404.43;1509;788;242.86;243.58;243.1;1.63;1.64;1.64;913;318;Ok;none;-------;-------;10246.02;250;2316.85;2253.51;1182;49.98;11;3000;613.16;406.65;1505;751;241.57;244.71;242.96;1.62;1.62;1.63;923;305;Ok;none;-------;-------;10254.99;313;2332.91;2261.27;1171;49.98;12;3000;613.97;406.6;1479;753;242.33;244.39;243.63;1.6;1.61;1.6;908;306;Ok;none;-------;-------;10205.96;352;2331.33;2257.09;1161;49.98;12;3000;614.19;406.19;1478;756;242.08;244.56;244.09;1.59;1.59;1.59;908;307;Ok;none;-------;-------;8227.43;221;1985.38;1915.74;1172;49.98;11;3000;616.64;408.26;1442;751;242.81;244.93;244.47;1.6;1.6;1.6;889;306;Ok;none;-------;-------;8677.27;227;1988.06;1922.12;1220;49.98;11;3000;611.93;406.25;1553;788;241.63;243.49;242.97;1.67;1.68;1.68;950;320;Ok;none;-------;-------;2.86;8.9;9.5;97;Ok
