Version CSV1|Tool WEBBOX|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;;;Sunny WebBox;Sunny WebBox;SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209)
27.11.2012 12:05;71567.76;1795;15401.18;15043.95;9777;49.98;13;2145.37;615.73;408.46;1532;782;0;7.5;6.1;98;241.87;1.68;1.68;1.68;7548;;;2553;Ok;9460.04;207;2007.29;1963.02;1224;49.98;14;2137.01;617.24;410.34;1554;788;242.36;244.48;243.98;1.68;1.67;1.68;959;323;Ok;none;-------;-------;9440.09;211;2013.53;1968.42;1228;49.98;13;2147.39;617.53;408.43;1551;781;242.24;244.45;243.92;1.69;1.68;1.68;957;318;Ok;none;-------;-------;9373.11;209;2007.08;1962.59;1207;49.98;13;2127.37;607.52;405.57;1515;787;242.4;243.37;242.75;1.66;1.66;1.66;920;319;Ok;none;-------;-------;9391.02;211;2007.01;1961.93;1228;49.98;13;2140.47;614.14;406.68;1552;782;241.13;244.48;242.59;1.69;1.69;1.69;953;317;Ok;none;-------;-------;9409.88;274;2013.98;1968.42;1219;49.98;13;2157.83;616.25;410.26;1523;774;241.82;244.12;243.23;1.68;1.68;1.67;938;317;Ok;none;-------;-------;9363.24;313;2016.37;1965.04;1214;49.98;14;2129.28;617.01;407.29;1533;785;241.58;244.33;243.64;1.67;1.67;1.66;946;319;Ok;none;-------;-------;7387.58;182;1666.95;1625.56;1218;49.98;13;2171.87;618.34;409.38;1486;777;242.26;244.6;243.99;1.67;1.67;1.67;918;318;Ok;none;-------;-------;7742.81;188;1668.96;1628.97;1239;49.98;13;2151.73;617.81;409.79;1549;787;241.19;243.27;242.59;1.71;1.71;1.71;957;322;Ok;none;-------;-------;0;7.5;6.1;98;Ok
27.11.2012 12:10;71568.48;1795;15401.85;15044.62;8847;49.99;12;2145.37;612.36;406.63;1399;715;0;7.4;6;89;242.43;1.51;1.52;1.52;6852;;;2322;Ok;9460.13;207;2007.37;1963.1;1106;49.99;12;2137.01;613.61;408.8;1422;718;242.92;244.87;244.46;1.51;1.51;1.52;872;293;Ok;none;-------;-------;9440.18;211;2013.61;1968.5;1107;49.99;13;2147.39;614.03;407.48;1413;710;242.81;244.85;244.4;1.52;1.51;1.52;867;289;Ok;none;-------;-------;9373.2;209;2007.16;1962.67;1095;49.99;12;2127.37;605.94;405.02;1379;717;242.96;243.76;243.23;1.5;1.51;1.5;835;290;Ok;none;-------;-------;9391.11;211;2007.1;1962.01;1113;49.99;12;2140.47;611.22;405.5;1417;714;241.69;244.86;243.07;1.53;1.53;1.53;865;289;Ok;none;-------;-------;9409.97;274;2014.07;1968.51;1105;49.99;14;2157.83;612.14;405.1;1392;715;242.39;244.5;243.71;1.51;1.52;1.51;852;289;Ok;none;-------;-------;9363.33;313;2016.45;1965.12;1093;49.99;14;2129.28;612.09;406.33;1400;714;242.15;244.71;244.14;1.5;1.5;1.49;857;289;Ok;none;-------;-------;7387.67;182;1667.04;1625.64;1103;49.99;13;2171.87;615.67;407.89;1354;711;242.82;244.99;244.48;1.51;1.51;1.51;833;289;Ok;none;-------;-------;7742.9;188;1669.04;1629.06;1125;49.99;13;2151.73;614.22;406.92;1420;724;241.76;243.66;243.07;1.54;1.55;1.55;871;294;Ok;none;-------;-------;0;7.4;6;89;Ok
27.11.2012 12:15;71569.29;1795;15402.52;15045.28;8783;49.99;12;2145.37;612.83;406.69;1389;710;0;7;6;88;242.48;1.5;1.5;1.51;6806;;;2305;Ok;9460.23;207;2007.46;1963.19;1100;49.99;13;2137.01;613.81;408.76;1414;714;242.96;244.95;244.47;1.5;1.5;1.51;868;291;Ok;none;-------;-------;9440.29;211;2013.7;1968.58;1097;49.99;12;2147.39;614.42;407.15;1400;704;242.86;244.94;244.43;1.5;1.5;1.5;860;286;Ok;none;-------;-------;9373.3;209;2007.25;1962.76;1086;49.99;12;2127.37;606.34;405.09;1369;712;243;243.85;243.25;1.49;1.49;1.49;829;288;Ok;none;-------;-------;9391.21;211;2007.18;1962.1;1109;49.99;12;2140.47;611.86;405.42;1410;711;241.75;244.95;243.1;1.52;1.52;1.53;862;288;Ok;none;-------;-------;9410.07;274;2014.15;1968.59;1095;49.99;13;2157.83;612.95;405.77;1380;708;242.45;244.6;243.75;1.5;1.5;1.5;845;287;Ok;none;-------;-------;9363.43;313;2016.54;1965.21;1078;49.99;13;2129.28;612.8;406.26;1379;704;242.21;244.8;244.17;1.48;1.48;1.47;845;285;Ok;none;-------;-------;7387.77;182;1667.12;1625.73;1100;49.99;12;2171.87;617.03;407.97;1346;708;242.87;245.08;244.5;1.5;1.5;1.51;830;288;Ok;none;-------;-------;7743;188;1669.13;1629.14;1118;49.99;13;2151.73;613.45;407.13;1414;719;241.81;243.74;243.1;1.53;1.54;1.54;867;292;Ok;none;-------;-------;0;7;6;88;Ok
27.11.2012 12:20;71570.26;1795;15403.19;15045.95;10046;50;12;2145.37;617.44;410.89;1571;799;0.47;6.8;6;101;242.45;1.72;1.72;1.72;7759;;;2624;Ok;9460.35;207;2007.54;1963.27;1268;50;13;2137.01;619.12;413.89;1604;807;242.93;244.92;244.4;1.73;1.73;1.74;993;333;Ok;none;-------;-------;9440.41;211;2013.78;1968.67;1263;50;13;2147.39;619.62;410.98;1590;799;242.81;244.9;244.34;1.73;1.72;1.73;985;328;Ok;none;-------;-------;9373.42;209;2007.33;1962.84;1254;50;12;2127.37;611.34;408.41;1563;812;242.97;243.82;243.18;1.72;1.72;1.72;955;331;Ok;none;-------;-------;9391.33;211;2007.26;1962.18;1257;50;12;2140.47;617.34;408.13;1578;797;241.72;244.93;243.03;1.72;1.72;1.73;974;325;Ok;none;-------;-------;9410.19;274;2014.23;1968.67;1242;50;13;2157.83;616.41;410.11;1552;789;242.4;244.56;243.65;1.7;1.71;1.7;956;323;Ok;none;-------;-------;9363.55;313;2016.62;1965.29;1244;50;13;2129.28;618.19;411.42;1568;797;242.16;244.78;244.08;1.71;1.71;1.7;969;327;Ok;none;-------;-------;7387.89;182;1667.2;1625.81;1246;50;12;2171.87;619.27;411.78;1524;792;242.84;245.05;244.42;1.7;1.7;1.71;943;326;Ok;none;-------;-------;7743.12;188;1669.21;1629.22;1272;50;11;2151.73;618.29;412.43;1593;804;241.78;243.72;243.02;1.74;1.75;1.75;984;331;Ok;none;-------;-------;0.47;6.8;6;101;Ok
27.11.2012 12:25;71571.22;1795;15403.85;15046.62;12489;49.99;12;2145.37;623.45;413.42;1926;980;0.53;7.1;6.1;124;242.72;2.14;2.13;2.14;9602;;;3240;Ok;9460.47;207;2007.62;1963.35;1568;49.99;13;2137.01;626.15;415.23;1940;988;243.2;245.12;244.6;2.14;2.13;2.15;1214;410;Ok;none;-------;-------;9440.53;211;2013.86;1968.75;1564;49.99;12;2147.39;626.41;414.32;1942;975;243.09;245.1;244.55;2.14;2.13;2.14;1216;403;Ok;none;-------;-------;9373.54;209;2007.41;1962.92;1548;49.99;12;2127.37;615.42;411.48;1918;990;243.23;244.02;243.39;2.12;2.12;2.12;1180;407;Ok;none;-------;-------;9391.45;211;2007.35;1962.26;1567;49.99;12;2140.47;622.96;411.54;1945;980;241.99;245.13;243.23;2.15;2.14;2.15;1211;403;Ok;none;-------;-------;9410.31;274;2014.32;1968.76;1553;49.99;13;2157.83;622.76;413.03;1909;968;242.68;244.76;243.87;2.13;2.13;2.13;1188;399;Ok;none;-------;-------;9363.67;313;2016.7;1965.37;1544;49.99;13;2129.28;624.87;413.53;1906;974;242.44;244.98;244.29;2.12;2.11;2.11;1190;402;Ok;none;-------;-------;7388.01;182;1667.29;1625.89;1557;49.99;12;2171.87;625.25;414.36;1890;978;243.12;245.25;244.63;2.13;2.12;2.13;1181;405;Ok;none;-------;-------;7743.24;188;1669.29;1629.31;1588;49.99;12;2151.73;623.83;413.88;1959;994;242.08;243.93;243.24;2.18;2.18;2.18;1222;411;Ok;none;-------;-------;0.53;7.1;6.1;124;Ok
27.11.2012 12:30;71571.85;1795;15404.52;15047.28;9950;49.98;12;2145.37;615.97;409.42;1556;793;0;7.5;5.9;98;242.74;1.7;1.7;1.71;7674;;;2598;Ok;9460.55;207;2007.71;1963.44;1235;49.98;12;2137.01;618.93;411.68;1558;790;243.21;245.05;244.5;1.69;1.68;1.7;965;325;Ok;none;-------;-------;9440.61;211;2013.95;1968.83;1240;49.98;12;2147.39;618.45;410.14;1561;785;243.11;245.03;244.46;1.7;1.69;1.7;966;322;Ok;none;-------;-------;9373.61;209;2007.5;1963.01;1234;49.98;12;2127.37;607.65;407.73;1548;799;243.24;243.96;243.29;1.69;1.69;1.69;941;325;Ok;none;-------;-------;9391.53;211;2007.43;1962.35;1246;49.98;12;2140.47;614.05;408.02;1572;789;242.01;245.05;243.14;1.71;1.7;1.72;966;322;Ok;none;-------;-------;9410.39;274;2014.4;1968.84;1243;49.98;13;2157.83;615.89;407.93;1550;792;242.69;244.7;243.77;1.7;1.7;1.7;955;323;Ok;none;-------;-------;9363.75;313;2016.79;1965.46;1226;49.98;13;2129.28;616.51;409.14;1544;789;242.47;244.93;244.21;1.68;1.68;1.68;952;323;Ok;none;-------;-------;7388.09;182;1667.37;1625.98;1246;49.98;12;2171.87;618.61;410.68;1520;791;243.13;245.18;244.53;1.7;1.7;1.71;941;325;Ok;none;-------;-------;7743.33;188;1669.38;1629.39;1280;49.98;12;2151.73;617.7;410.08;1598;812;242.08;243.87;243.15;1.76;1.76;1.76;988;333;Ok;none;-------;-------;0;7.5;5.9;98;Ok
27.11.2012 12:35;71572.52;1795;15405.19;15047.95;7413;49.99;12;2145.37;608.86;404.52;1184;606;0.09;6.9;5.7;75;242.95;1.27;1.27;1.27;5766;;;1959;Ok;9460.63;207;2007.79;1963.52;926;49.99;12;2137.01;611.1;407.01;1205;610;243.43;245.04;244.63;1.26;1.26;1.27;736;248;Ok;none;-------;-------;9440.69;211;2014.03;1968.92;928;49.99;11;2147.39;611.72;405.67;1194;602;243.32;245.02;244.57;1.27;1.27;1.27;730;244;Ok;none;-------;-------;9373.7;209;2007.58;1963.09;917;49.99;12;2127.37;600.45;402.97;1180;606;243.46;243.95;243.41;1.25;1.26;1.26;708;244;Ok;none;-------;-------;9391.61;211;2007.51;1962.43;935;49.99;12;2140.47;608.28;401.61;1200;608;242.23;245.04;243.27;1.28;1.28;1.29;730;244;Ok;none;-------;-------;9410.48;274;2014.48;1968.92;926;49.99;12;2157.83;609.81;404.05;1175;606;242.89;244.67;243.88;1.27;1.27;1.27;716;244;Ok;none;-------;-------;9363.83;313;2016.87;1965.54;913;49.99;13;2129.28;609.47;404.5;1178;604;242.68;244.9;244.33;1.25;1.25;1.25;717;244;Ok;none;-------;-------;7388.18;182;1667.45;1626.06;926;49.99;12;2171.87;611.22;405.57;1142;602;243.34;245.17;244.65;1.26;1.26;1.27;697;244;Ok;none;-------;-------;7743.41;188;1669.46;1629.47;942;49.99;12;2151.73;608.89;404.82;1202;612;242.28;243.85;243.26;1.29;1.3;1.3;732;247;Ok;none;-------;-------;0.09;6.9;5.7;75;Ok
27.11.2012 12:40;71573.24;1795;15405.85;15048.62;8495;49.98;12;2145.37;612.62;406.53;1344;688;0.01;6.7;5.7;87;242.62;1.46;1.45;1.46;6588;;;2235;Ok;9460.72;207;2007.87;1963.6;1069;49.98;13;2137.01;614.15;408.76;1376;696;243.09;245.05;244.3;1.47;1.45;1.47;845;284;Ok;none;-------;-------;9440.78;211;2014.11;1969;1073;49.98;12;2147.39;615.09;407.12;1367;690;243;245.04;244.26;1.48;1.46;1.47;841;280;Ok;none;-------;-------;9373.79;209;2007.66;1963.17;1053;49.98;12;2127.37;605.55;405.14;1334;691;243.12;243.95;243.08;1.45;1.44;1.44;807;280;Ok;none;-------;-------;9391.7;211;2007.6;1962.51;1064;49.98;12;2140.47;611.22;405.33;1354;684;241.89;245.05;242.95;1.47;1.45;1.46;827;277;Ok;none;-------;-------;9410.56;274;2014.57;1969.01;1055;49.98;13;2157.83;613.29;404.86;1328;685;242.57;244.68;243.57;1.45;1.44;1.45;814;277;Ok;none;-------;-------;9363.92;313;2016.95;1965.62;1058;49.98;13;2129.28;612.28;406.25;1356;693;242.35;244.91;244;1.45;1.45;1.45;830;281;Ok;none;-------;-------;7388.26;182;1667.54;1626.14;1053;49.98;12;2171.87;615.5;407.98;1291;679;243.01;245.19;244.34;1.45;1.43;1.44;794;276;Ok;none;-------;-------;7743.5;188;1669.54;1629.56;1070;49.98;12;2151.73;613.89;406.86;1352;688;241.95;243.85;242.94;1.48;1.46;1.47;830;280;Ok;none;-------;-------;0.01;6.7;5.7;87;Ok
27.11.2012 12:45;71574.01;1795;15406.52;15049.28;8575;49.99;12;2145.37;612.53;406.66;1356;693;0;6.9;6;87;242.71;1.47;1.46;1.47;6642;;;2252;Ok;9460.82;207;2007.96;1963.69;1074;49.99;12;2137.01;614.46;408.84;1380;699;243.18;245.22;244.59;1.47;1.46;1.47;847;285;Ok;none;-------;-------;9440.88;211;2014.2;1969.08;1080;49.99;12;2147.39;613.98;407.22;1379;694;243.08;245.21;244.55;1.48;1.47;1.48;846;282;Ok;none;-------;-------;9373.88;209;2007.75;1963.26;1056;49.99;12;2127.37;605.28;405.1;1339;693;243.21;244.13;243.37;1.45;1.44;1.45;810;280;Ok;none;-------;-------;9391.8;211;2007.68;1962.6;1080;49.99;12;2140.47;611.15;405.41;1373;693;241.99;245.22;243.24;1.49;1.47;1.48;839;280;Ok;none;-------;-------;9410.66;274;2014.65;1969.09;1075;49.99;13;2157.83;613.25;405.62;1351;695;242.66;244.85;243.85;1.47;1.47;1.47;828;281;Ok;none;-------;-------;9364.02;313;2017.04;1965.71;1068;49.99;13;2129.28;612.58;406.3;1365;698;242.45;245.09;244.29;1.46;1.46;1.46;836;283;Ok;none;-------;-------;7388.36;182;1667.62;1626.23;1064;49.99;12;2171.87;615.96;407.89;1304;686;243.1;245.35;244.62;1.46;1.45;1.46;802;279;Ok;none;-------;-------;7743.6;188;1669.63;1629.64;1078;49.99;12;2151.73;613.6;406.93;1360;693;242.04;244.02;243.22;1.48;1.48;1.48;834;282;Ok;none;-------;-------;0;6.9;6;87;Ok
27.11.2012 12:50;71574.7;1795;15407.19;15049.95;9182;50;12;2145.37;614.14;407.03;1449;741;0;7.3;6.2;92;242.46;1.58;1.57;1.57;7117;;;2412;Ok;9460.91;207;2008.04;1963.77;1165;50;13;2137.01;616.54;409.62;1492;755;242.93;244.97;244.35;1.6;1.59;1.6;919;309;Ok;none;-------;-------;9440.97;211;2014.28;1969.17;1157;50;13;2147.39;616.39;407.16;1470;743;242.84;244.97;244.31;1.59;1.58;1.58;906;302;Ok;none;-------;-------;9373.97;209;2007.83;1963.34;1164;50;12;2127.37;606.78;405.32;1466;763;242.96;243.88;243.13;1.6;1.59;1.59;889;309;Ok;none;-------;-------;9391.89;211;2007.76;1962.68;1136;50;12;2140.47;612.77;405.67;1444;728;241.75;244.99;243.01;1.56;1.55;1.56;884;295;Ok;none;-------;-------;9410.75;274;2014.73;1969.17;1122;50;14;2157.83;613.22;405.33;1412;724;242.41;244.62;243.63;1.54;1.54;1.54;866;293;Ok;none;-------;-------;9364.1;313;2017.12;1965.79;1133;50;14;2129.28;613.63;406.3;1447;740;242.19;244.85;244.06;1.56;1.55;1.55;887;300;Ok;none;-------;-------;7388.45;182;1667.71;1626.31;1136;50;12;2171.87;618.36;409.02;1392;730;242.85;245.11;244.38;1.56;1.55;1.55;860;298;Ok;none;-------;-------;7743.69;188;1669.71;1629.72;1169;50;13;2151.73;615.48;407.87;1473;750;241.8;243.79;243;1.61;1.61;1.6;906;306;Ok;none;-------;-------;0;7.3;6.2;92;Ok
27.11.2012 12:55;71575.46;1795;15407.85;15050.62;8345;49.99;12;2145.37;610.9;406.4;1327;677;0;7.3;6.3;84;242.65;1.43;1.43;1.43;6482;;;2198;Ok;9461;207;2008.12;1963.85;1048;49.99;12;2137.01;612.55;408.24;1355;684;243.14;244.88;244.33;1.43;1.43;1.44;829;279;Ok;none;-------;-------;9441.06;211;2014.36;1969.25;1045;49.99;12;2147.39;613.07;407.17;1341;673;243.02;244.87;244.27;1.43;1.42;1.43;821;273;Ok;none;-------;-------;9374.06;209;2007.91;1963.42;1043;49.99;12;2127.37;602.2;404.86;1332;686;243.16;243.79;243.11;1.43;1.43;1.43;801;277;Ok;none;-------;-------;9391.98;211;2007.85;1962.76;1046;49.99;12;2140.47;610.23;405.43;1337;673;241.94;244.88;242.97;1.44;1.43;1.44;816;272;Ok;none;-------;-------;9410.84;274;2014.82;1969.26;1039;49.99;13;2157.83;612.03;404.9;1310;674;242.59;244.52;243.58;1.42;1.42;1.43;801;273;Ok;none;-------;-------;9364.2;313;2017.2;1965.87;1026;49.99;13;2129.28;611.02;406.29;1319;673;242.37;244.74;244.01;1.41;1.4;1.41;806;273;Ok;none;-------;-------;7388.54;182;1667.79;1626.39;1037;49.99;12;2171.87;613.81;407.38;1278;670;243.04;245;244.34;1.42;1.41;1.42;784;273;Ok;none;-------;-------;7743.78;188;1669.79;1629.81;1061;49.99;12;2151.73;612.31;406.93;1347;684;242;243.7;242.96;1.46;1.46;1.46;824;278;Ok;none;-------;-------;0;7.3;6.3;84;Ok
27.11.2012 13:00;71576.29;1795;15408.52;15051.28;9547;49.99;12;2145.37;613.58;407;1507;769;0.1;7.6;6.4;96;242.77;1.64;1.63;1.63;7394;;;2501;Ok;9461.11;207;2008.21;1963.94;1207;49.99;13;2137.01;616.25;408.85;1542;782;243.26;244.89;244.39;1.65;1.65;1.65;950;319;Ok;none;-------;-------;9441.16;211;2014.45;1969.33;1201;49.99;12;2147.39;615.61;407.53;1528;770;243.14;244.87;244.33;1.65;1.64;1.64;940;313;Ok;none;-------;-------;9374.17;209;2008;1963.51;1195;49.99;12;2127.37;606.56;405.62;1505;781;243.27;243.81;243.18;1.64;1.64;1.64;912;316;Ok;none;-------;-------;9392.09;211;2007.93;1962.85;1191;49.99;12;2140.47;611.94;405.74;1516;763;242.05;244.88;243.03;1.64;1.63;1.64;927;309;Ok;none;-------;-------;9410.94;274;2014.9;1969.34;1177;49.99;13;2157.83;613.46;405.33;1477;757;242.71;244.52;243.63;1.61;1.61;1.61;906;306;Ok;none;-------;-------;9364.3;313;2017.29;1965.96;1180;49.99;14;2129.28;614.26;406.68;1501;767;242.48;244.73;244.06;1.62;1.61;1.62;921;311;Ok;none;-------;-------;7388.64;182;1667.87;1626.48;1185;49.99;12;2171.87;615.8;408.64;1460;762;243.16;245.01;244.4;1.62;1.62;1.62;899;311;Ok;none;-------;-------;7743.89;188;1669.88;1629.89;1211;49.99;12;2151.73;614.76;407.66;1528;777;242.12;243.71;243.03;1.66;1.67;1.66;939;316;Ok;none;-------;-------;0.1;7.6;6.4;96;Ok
